Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,EMA_10,EMA_20,RSI_14,MACD,MACD_signal,MACD_hist,ATR_14,BB_upper,BB_middle,BB_lower,OBV
2020-10-28,104.54499816894533,104.54199981689452,104.11499786376952,104.54100036621094,0.0,105.0529998779297,105.34024963378906,104.9917989247364,105.20101462463812,35.99808631818968,-0.23424963565192058,-0.1522414904190267,-0.08200814523289388,0.5312045892250278,106.15041295541535,105.34024963378906,104.53008631216277,0.0
2020-10-29,104.31500244140624,104.7020034790039,104.02999877929688,104.31900024414062,0.0,104.97060012817383,105.28344993591308,104.86874501867638,105.11663251194936,33.14726134757085,-0.2753411988526011,-0.1768614321057416,-0.09847976674685952,0.5412617399737424,106.20607292332099,105.28344993591308,104.36082694850518,0.0
2020-10-30,104.5540008544922,104.72100067138672,104.13899993896484,104.55799865722656,0.0,104.89000015258789,105.23400001525879,104.81151880700652,105.06304854457248,38.589685598757626,-0.2853322516114787,-0.19855559600688902,-0.08677665560458966,0.5441716680057519,106.20064266880053,105.23400001525879,104.26735736171705,0.0
2020-11-02,104.58000183105467,104.94300079345705,104.61199951171876,104.61199951171876,0.0,104.80530014038087,105.1875,104.76942481137891,105.01704409566602,39.1698768975503,-0.2878341979319856,-0.21641131639190836,-0.07142288154007725,0.5330879730742585,106.18552620446673,105.1875,104.18947379553327,0.0
2020-11-03,104.7249984741211,104.8010025024414,104.43699645996094,104.7239990234375,0.0,104.73079986572266,105.13839988708496,104.76134729551384,104.98923022694746,42.4360090856933,-0.27494756670847664,-0.22811856645522202,-0.04682900025325462,0.5210106923175591,106.1259313298957,105.13839988708496,104.15086844427421,0.0
2020-11-04,104.5459976196289,105.34100341796876,104.16100311279295,104.50599670410156,0.0,104.63769989013672,105.08369979858398,104.7221928089893,104.94701759767902,39.608613701766856,-0.2759971680545874,-0.2376942867750951,-0.0383028812794923,0.5680813789502913,106.0752226822911,105.08369979858398,104.09217691487686,0.0
2020-11-05,104.43800354003906,104.4499969482422,103.5739974975586,104.43599700927734,0.0,104.61389999389648,105.00735015869141,104.67052203281652,104.89854006837997,37.965126273901824,-0.2822891507511116,-0.24661325957029842,-0.035675891180813185,0.5969327177445786,105.94960732766864,105.00735015869141,104.06509298971417,0.0
2020-11-06,103.60299682617188,103.75800323486328,103.18399810791016,103.59600067138672,0.0,104.48209991455079,104.88660011291503,104.47642654069931,104.77515499769348,28.216313677877963,-0.35061201863378244,-0.2674130113829952,-0.08319900725078722,0.6438664830577449,105.89639525420505,104.88660011291503,103.87680497162502,0.0
2020-11-09,103.25299835205078,105.63600158691406,103.23999786376952,103.23999786376952,0.0,104.3390998840332,104.7676498413086,104.25398505185412,104.63018769810846,25.28543301552905,-0.42806585871522884,-0.299543580849442,-0.12852227786578685,0.7690191430639449,105.94480538536587,104.7676498413086,103.59049429725133,0.0
2020-11-10,105.13700103759766,105.47799682617188,104.8219985961914,105.16200256347656,0.0,104.36959991455078,104.75755004882812,104.41453341289838,104.67845563520267,53.36578637226075,-0.33358001082984856,-0.3063508668455233,-0.027229143984325244,0.8730176667108841,105.91827556484853,104.75755004882812,103.59682453280772,0.0
2020-11-11,105.26000213623048,105.66000366210938,105.01200103759766,105.26300048828124,0.0,104.4411003112793,104.74705009460449,104.56825499895875,104.73384101625294,54.56635508320992,-0.245939102073379,-0.2942685138910945,0.048329411817715495,0.856945163696658,105.88538968055933,104.74705009460449,103.60871050864965,0.0
