Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,EMA_10,EMA_20,RSI_14,MACD,MACD_signal,MACD_hist,ATR_14,BB_upper,BB_middle,BB_lower,OBV
2020-10-28,194.3347625732422,200.2411316890201,193.77865660871703,199.11930751007003,51195600.0,205.20015411376954,205.01605834960938,203.53572732722495,203.66808715191576,38.54487096628293,0.6833991806767585,2.2984149147433723,-1.6150157340666138,5.438178166428594,215.24426131051686,205.01605834960938,194.7878553887019,230697900.0
2020-10-29,196.2907257080078,198.8220240324159,194.9963056406513,195.66749508625168,31432600.0,203.76766357421874,204.64499053955078,202.21845430554907,202.96548130011502,41.55668714244095,0.03287334596328151,1.8453066009873542,-1.8124332550240727,5.370255544481816,215.55148335625177,204.64499053955078,193.7384977228498,262130500.0
2020-10-30,194.13340759277344,195.8784624617589,191.4007489608777,195.1209967251671,36953700.0,202.11944122314452,204.46664962768554,200.74844581231713,202.12433142322533,39.27068311541265,-0.6492662698675531,1.3463920268163727,-1.9956582966839258,5.335949916099551,215.92427099831824,204.46664962768554,193.00902825705285,225176800.0
2020-11-02,193.99917602539065,196.82770848255075,191.8801651143997,195.8784659174525,30842200.0,200.97940063476562,204.08072204589843,199.52130585105775,201.350507099622,39.126461022166346,-1.1870150253112115,0.839710616390856,-2.0267256417020674,5.308206591246088,216.37232948376234,204.08072204589843,191.7891146080345,194334600.0
2020-11-03,197.9303131103516,199.55073031837887,194.75660349250575,195.49490312023417,27512000.0,200.19124450683594,204.10565109252929,199.2320344436566,201.02477433873912,45.445383880712065,-1.2812059349034257,0.4155273061319997,-1.6967332410354254,5.325588569941955,216.34512903640373,204.10565109252929,191.86617314865484,221846600.0
2020-11-04,207.48025512695312,209.3307960012596,203.67371661570436,205.20784331055373,42311800.0,200.3437026977539,204.4201461791992,200.73171093152868,201.63958203285472,57.09664608870871,-0.5785828577905932,0.21670527334748113,-0.7952881311380743,5.759509592868102,216.66706375234926,204.4201461791992,192.17322860604915,264158400.0
2020-11-05,214.0961151123047,214.89194194247165,212.04422936084907,212.89758337359197,36080100.0,201.14911499023438,205.02947845458985,203.1616026007607,202.82591851661186,62.993141273004454,0.5062597553918238,0.27461616975634967,0.2316435856354741,5.877522251628846,217.91225852499892,205.02947845458985,192.14669838418078,300238500.0
2020-11-06,214.5084228515625,215.1220705314765,209.05270390346763,213.1085313092977,25231900.0,201.86727600097657,205.4086944580078,205.22466082817917,203.93853797708337,63.33137521840433,1.383328975627819,0.4963587309306436,0.8869702446971754,5.891225421370277,218.92324070789724,205.4086944580078,191.89414820811837,325470400.0
2020-11-09,209.39788818359372,218.72725565956,208.90889247401392,215.19878504738315,44395000.0,202.6640609741211,205.26439208984374,205.98342943825452,204.45847609198913,56.44500989923972,1.6470490581328363,0.7264967963710822,0.9205522617617541,6.171735261668549,218.54176430563294,205.26439208984374,191.98701987405454,281075400.0
2020-11-10,202.32174682617188,207.585703654654,201.08486847045984,205.66805281257865,44045100.0,202.44928131103515,204.69628829956054,205.3176689633304,204.2549780666732,48.569953514454234,1.2704190537126863,0.835281247839403,0.4351378058732832,6.32468415105893,217.445881053439,204.69628829956054,191.94669554568208,237030300.0
2020-11-11,207.63365173339844,209.06229227392265,203.4627552217062,203.64493439599147,29440800.0,203.77917022705077,204.48966217041016,205.7387567397064,204.57675651112322,53.78274918446872,1.3846025579063053,0.9451455098527836,0.4394570480535217,6.354388529394062,216.90377917851876,204.48966217041016,192.07554516230155,266471100.0
2020-11-12,206.56936645507807,210.08825425706144,205.6297215689271,208.2664916734297,21593900.0,204.80703430175782,204.28734893798827,205.88977668795576,204.76652888673797,52.63170065386122,1.3733833716631239,1.0307930822148517,0.3425902894482722,6.218970255018368,216.4243219306013,204.28734893798827,192.15037594537523,244877200.0
2020-11-13,207.59527587890625,208.4678104781367,205.34204503459756,207.4514579254129,18621100.0,206.1532211303711,204.1363311767578,206.19986744994674,205.03593336218256,53.66121157723928,1.4307812467732504,1.1107907151265315,0.31999053164671887,5.998027054198423,216.02724926841807,204.1363311767578,192.24541308509754,263498300.0
2020-11-16,208.28567504882807,208.77468545440732,205.68726594005352,206.0228461121685,24953300.0,207.58187103271484,204.28063583374023,206.57910519519788,205.34543257043453,54.37979358194208,1.5145204702091917,1.1915366661430635,0.32298380406612814,5.790126515638093,216.2987425131474,204.28063583374023,192.26252915433307,288451600.0
2020-11-17,205.6296844482422,208.7170885168225,205.26532614508412,207.20215738693167,24154100.0,208.3518081665039,204.27152633666992,206.4064832412059,205.37250417784477,51.09703944693436,1.3509947372964746,1.2234282803737457,0.12756645692272883,5.6231005053595435,216.28525200174573,204.27152633666992,192.2578006715941,264297500.0
2020-11-18,202.9187774658203,206.85063765875665,202.77456828383853,205.38940302717145,28372800.0,207.89566040039062,204.11968154907225,205.7723549184085,205.13881591955672,47.91747595517344,0.9912256461056188,1.1769877535201203,-0.1857621074145015,5.512598281756584,216.12118531967158,204.11968154907225,192.11817777847293,235924700.0
2020-11-19,204.2069091796875,204.79332449044625,201.8131782222328,203.2071265963175,24792700.0,206.9067398071289,204.02792739868164,205.48772842045923,205.05006289671203,49.52471646783963,0.800816202590994,1.101753443334295,-0.3009372407433011,5.331708852217788,215.99725835546616,204.02792739868164,192.05859644189712,260717400.0
2020-11-20,202.25537109375,205.0432381188208,201.88045084322235,203.9953859659121,22843100.0,205.68143463134766,203.77435531616212,204.9000270883303,204.78390177262042,47.15072754496696,0.48683065221169386,0.9787688851097749,-0.49193823289808103,5.176785882459264,215.6680322335515,203.77435531616212,191.88067839877274,237874300.0
2020-11-23,201.9862365722656,204.0819412748359,200.111634964733,202.793755008,25683500.0,204.94026947021484,203.80216522216796,204.37024699450032,204.51745746782473,46.81742298542428,0.2138132289504142,0.8257777538779028,-0.6119645249274885,5.090608770148094,215.67637115218398,203.80216522216796,191.92795929215194,212190800.0
2020-11-24,205.5912322998047,205.9661525975937,200.7845542928597,201.48632517460484,33979700.0,205.26721801757813,203.85824966430664,204.59224432273746,204.6197217375371,51.73863923624279,0.2850520781197474,0.7176326187262717,-0.4325805406065243,5.0971080226185155,215.75510883258337,203.85824966430664,191.9613904960299,246170500.0
2020-11-25,205.60086059570312,206.9659555236733,204.24538841273625,206.79292213943785,21012900.0,205.0639389038086,204.4215545654297,204.7756290996403,204.71316353355292,51.75148075583585,0.33838560374437066,0.6417832157298915,-0.30339761198552084,4.9273551003555545,215.5000917306065,204.4215545654297,193.34301740025288,267183400.0
2020-11-27,206.9082794189453,207.90807676542292,205.76428758442705,206.54298182630276,14512200.0,205.09783020019532,204.95243225097656,205.1633837031503,204.9222221893046,53.55854127011799,0.4806104019853308,0.6095486529809794,-0.1289382509956486,4.740202319595857,215.42245353891286,204.95243225097656,194.48241096304025,281695600.0
2020-11-30,205.79318237304688,206.4564918197194,202.68805686627925,205.8220212764317,33064800.0,204.91762084960936,205.53542098999023,205.2778925522224,205.0051707782324,51.777347686013066,0.4976094350997471,0.5871608094047329,-0.08955137430498583,4.703060907672301,214.75458339951328,205.53542098999023,196.31625858046718,248630800.0
2020-12-01,207.85040283203125,208.9174860698145,205.10098208136208,206.2161203701726,30904500.0,204.87409362792968,206.22798233032228,205.74562169400582,205.2761452595466,54.76616031376746,0.6693657576570899,0.6036017990552043,0.06576395860188566,4.639735413442309,213.81278485259136,206.22798233032228,198.6431798080532,279535300.0
2020-12-02,207.04286193847656,207.13900137457543,204.5722368539739,206.5718168405199,23724500.0,205.01541137695312,206.68360977172853,205.98148355663685,205.4444039908733,53.3678747401498,0.731885360657401,0.6292585113756436,0.10262684928175736,4.542480453771955,213.24572731858163,206.68360977172853,200.12149222487542,255810800.0
2020-12-03,205.95657348632807,208.0138313758631,205.38937425344156,206.3122630148417,25120900.0,205.3191909790039,206.60742568969727,205.9769544529443,205.49318203805947,51.46436322135743,0.6858718926297627,0.6405811876264675,0.04529070500329513,4.405478787246926,213.1661571393722,206.60742568969727,200.04869424002234,230689900.0
2020-12-04,206.07196044921875,207.0525271570659,204.93757647958748,205.937374012363,24666000.0,205.50569610595704,206.20621795654296,205.99422827044873,205.5483037915032,51.6615892508346,0.6512099088201637,0.6427069318652069,0.008502976954956831,4.2418696365491755,211.79319731926495,206.20621795654296,200.61923859382097,255355900.0
2020-12-07,206.00460815429688,207.2062777061225,204.7548835554524,206.08151676587187,24620000.0,205.88061981201173,205.7810272216797,205.99611552205747,205.5917613498645,51.52996264983146,0.6112590557126509,0.6364173566346958,-0.02515830092204485,4.113978530414956,209.869302877029,205.7810272216797,201.69275156633037,230735900.0
2020-12-08,207.6581573486328,208.561815419322,204.6587941087463,205.6970386153581,23284100.0,206.44781188964845,205.69404067993165,206.29830494507115,205.78856096879483,54.58901053037543,0.7048996728465227,0.6501138198770612,0.05478585296946148,4.0989101575692946,209.53749200126776,205.69404067993165,201.85058935859553,254020000.0
2020-12-09,203.61085510253903,206.90822871749884,203.0436706968055,206.84094286250735,32440600.0,206.24977416992186,205.75849609375,205.8096777009744,205.5811604101038,46.80292581268497,0.44737006637873833,0.6095650691773966,-0.16219500279865828,4.135737050016297,209.41211886036788,205.75849609375,202.10487332713214,221579400.0
2020-12-10,202.38038635253903,204.84140328420904,202.2265691271052,203.58205592220745,26733300.0,205.92772674560547,205.49583282470704,205.18617018307702,205.27632478557382,44.71480842102898,0.14234657052642774,0.5161213694472029,-0.37377479892077514,4.027101129093979,209.3236356800384,205.49583282470704,201.66802996937568,194846100.0
2020-12-11,205.0144195556641,205.07211201200164,201.02488278476247,201.9285405727665,30979400.0,205.73834075927735,205.41808547973633,205.15494279627467,205.2513814303443,49.87075502358048,0.11186817179711284,0.4352707299171849,-0.32340255812007207,4.028538850390064,209.21857925774697,205.41808547973633,201.6175917017257,225825500.0
2020-12-14,205.9181060791016,207.85040024359688,204.6491505701134,204.8606455997479,28798400.0,205.7508331298828,205.3342269897461,205.29369975678864,205.31487901594022,51.54053575227107,0.158803186949541,0.37997722132365613,-0.22117403437411515,3.969446766325309,209.01085540235923,205.3342269897461,201.65759857713297,254623900.0
2020-12-15,205.85081481933597,207.0909313980809,204.0338909623543,206.850597476952,27000600.0,205.55087432861328,205.21248397827148,205.3949934045245,205.36592052102554,51.40323142051936,0.18839794804836174,0.34166136666859726,-0.15326341862023551,3.9042748855682587,208.64315075152516,205.21248397827148,201.7818172050178,227623300.0
2020-12-16,210.8016815185547,211.59959187346084,206.41799327328263,206.4468321694633,35023300.0,205.9267562866211,205.4710838317871,206.37802760707544,205.88361204459974,59.87312424893837,0.6043786747951003,0.3942048282938979,0.2101738465012024,4.03602504046516,209.6800021672489,205.4710838317871,201.2621654963253,262646600.0
2020-12-17,210.93626403808597,212.34942860017748,209.494260580345,211.36886214164468,32515800.0,206.4247253417969,205.8719581604004,207.20679786725916,206.36481699636033,60.07682269936941,0.9341379218123222,0.5021914469975828,0.43194647481473947,3.9516781104199667,210.5348947914876,205.8719581604004,201.2090215293132,295162400.0
2020-12-18,210.13836669921875,211.1958418345156,207.667741583216,210.13836669921875,63354900.0,206.83136596679688,206.16853103637695,207.73981038216087,206.72420268234686,58.19078807066902,1.1182009296590536,0.625393343529877,0.49280758612917663,3.9214225490542245,211.1159674316084,206.16853103637695,201.2210946411455,231807500.0
