Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,EMA_10,EMA_20,RSI_14,MACD,MACD_signal,MACD_hist,ATR_14,BB_upper,BB_middle,BB_lower,OBV
2020-10-28,135.33999633789062,139.53334045410156,135.3333282470703,138.82666015625,76354200.0,142.0453338623047,143.3289993286133,141.08946631534033,141.44829139681107,43.13497113850017,0.569541881261074,2.069780074481573,-1.5002381932204991,6.684588233913643,152.35176121394335,143.3289993286133,134.30623744328324,1213107300.0
2020-10-29,136.94332885742188,139.35333251953125,135.48666381835938,136.65333557128906,67965900.0,140.7770004272461,142.70683212280272,140.33562314117333,141.01924734544068,45.375889506733124,0.171640079832855,1.6901520755518296,-1.5185119957189745,6.493784515894141,151.68893317917238,142.70683212280272,133.72473106643307,1281073200.0
2020-10-30,129.34666442871094,135.8633270263672,126.37000274658205,135.63333129882812,127533900.0,139.05599975585938,142.25599899291993,138.33763064799834,139.9075727819426,37.779299349374945,-0.7480640789021606,1.2025088446610315,-1.9505729235631921,6.785180344104547,152.82911330239068,142.25599899291993,131.68288468344917,1153539300.0
2020-11-02,133.50332641601562,135.66000366210938,130.76666259765625,131.3333282470703,87063300.0,138.0453323364258,141.8364990234375,137.45866624218328,139.29764455661623,43.36625561620624,-1.128519496828062,0.7363031763632129,-1.864822673191275,6.751477407625539,153.07849059001947,141.8364990234375,130.59450745685555,1240602600.0
2020-11-03,141.3000030517578,142.58999633789062,135.56333923339844,136.57666015625,103055100.0,138.11066589355468,142.0018325805664,138.15709111665137,139.48834536567733,52.06137321138904,-0.7917793718751511,0.43068666671554007,-1.2224660385906911,6.918276872929072,153.10933511419438,142.0018325805664,130.89433004693842,1343657700.0
2020-11-04,140.32666015625,145.13333129882812,139.03334045410156,143.5399932861328,96429300.0,138.05533142089843,141.9298324584961,138.5515582147602,139.5681848695414,51.008481747024206,-0.5965740990109794,0.22523451357023622,-0.8218086125812156,6.859827870914607,153.0611421752502,141.9298324584961,130.79852274174198,1247228400.0
2020-11-05,146.02999877929688,146.6666717529297,141.3333282470703,142.76666259765625,85243500.0,138.46533203125,142.132666015625,139.9112746810396,140.18359571808955,56.55313518271323,0.018130253920674022,0.18381366164032378,-0.16568340771964976,6.8226981370406845,153.40667970234077,142.132666015625,130.85865232890924,1332471900.0
2020-11-06,143.31666564941406,145.52333068847656,141.42666625976562,145.36666870117188,65118000.0,138.7759979248047,142.0651657104492,140.5304366752895,140.48198333059665,53.45365032304855,0.28308138897423873,0.20366720710710678,0.07941418186713195,6.664172021504297,153.2937583851651,142.0651657104492,130.83657303573332,1267353900.0
2020-11-09,140.4199981689453,150.8333282470703,140.3333282470703,146.5,104499000.0,138.80866394042968,141.7144989013672,140.51035694686328,140.47607998186794,50.28515661129501,0.25636499903322374,0.2142067654923302,0.04215823354089354,6.938159734253991,152.68570179571066,141.7144989013672,130.74329600702373,1162854900.0
2020-11-10,136.7866668701172,140.02999877929688,132.00999450683594,140.02999877929688,90852600.0,138.33133087158203,141.10966567993165,139.8333223874549,140.12470730455834,46.55733887855849,-0.05732657816648157,0.15990009676056785,-0.21722667492704942,7.043291443386518,151.76247160902412,141.10966567993165,130.4568597508392,1072002300.0
