Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,EMA_10,EMA_20,RSI_14,MACD,MACD_signal,MACD_hist,ATR_14,BB_upper,BB_middle,BB_lower,OBV
2020-10-14,0.0026370000559836,0.0026529999449849,0.0026179999113082,0.0026340000331401,87293434.0,0.00263410003390156,0.002642350015230425,0.002642076899477868,0.002653235448068149,45.08505740054331,-2.1496762589210284e-05,-3.078073482576671e-05,9.283972236556425e-06,7.139138148041176e-05,0.0027169054179816835,0.002642350015230425,0.0025677946124791663,-420903996.0
2020-10-15,0.0025929999537765,0.0026509999297559,0.0025690000038594,0.0026499999221414,83794207.0,0.0026322000194340203,0.00263710001017893,0.002633153818441256,0.002647498734326087,39.250192264255666,-2.387230250589954e-05,-2.9399048361793276e-05,5.5267458558937375e-06,7.214913465298951e-05,0.002710010628057118,0.00263710001017893,0.002564189392300742,-504698203.0
2020-10-16,0.0026120000984519,0.0026159998960793,0.0025569999124854,0.0025949999690055,117882236.0,0.00263230002019547,0.00263190001714969,0.0026293076875341,0.0026441179118618786,42.69884509316132,-2.394575041517232e-05,-2.8308388772469086e-05,4.362638357296768e-06,7.120990957734026e-05,0.002695843423511502,0.00263190001714969,0.002567956610787878,-386815967.0
2020-10-17,0.0025810000952333,0.0026120000984519,0.0025730000343173,0.0026030000299215,125692391.0,0.00263090003281825,0.00262635002145538,0.0026205244889339545,0.0026381066912305852,38.82610859673772,-2.6203343758506286e-05,-2.7887379769676528e-05,1.6840360111702415e-06,6.890920633143024e-05,0.002687679525053478,0.00262635002145538,0.002565020517857282,-512508358.0
2020-10-18,0.0025859999004751,0.0026010000146925,0.0025770000647753,0.0025810000952333,72298803.0,0.0026299000252037598,0.002623050019610615,0.002614247291032344,0.002633144139730063,39.77486696561744,-2.727465500526518e-05,-2.776483481679426e-05,4.901798115290802e-07,6.570140230184235e-05,0.002685594330129018,0.002623050019610615,0.002560505709092212,-440209555.0
2020-10-19,0.0025899999309331,0.0026189999189227,0.0025720000267028,0.0025949999690055,91049562.0,0.00262360002379858,0.00261830001836637,0.002609838680105209,0.0026290351674636858,40.56900754578747,-2.7484088395617143e-05,-2.7708685532558837e-05,2.2459713694169325e-07,6.436558015313217e-05,0.0026755052933332786,0.00261830001836637,0.0025610947433994617,-349159993.0
2020-10-20,0.0026010000146925,0.0026229999493807,0.0025810000952333,0.0025899999309331,65577101.0,0.0026182000292464497,0.002616850018966885,0.0026082316500301707,0.002626365152914049,42.80264629012359,-2.6457465841489645e-05,-2.7458441594345e-05,1.0009757528553563e-06,6.276802829557987e-05,0.002674265292107667,0.002616850018966885,0.002559434745826103,-283582892.0
2020-10-21,0.0026300000026822,0.0026569999754428,0.002593999961391,0.002600000007078,45017115.0,0.00261380001902575,0.0026175500242970303,0.0026121895323305395,0.002626711329082444,48.317453846203755,-2.3038232994017274e-05,-2.6574399874279458e-05,3.536166880262184e-06,6.278459870673847e-05,0.0026752474543311274,0.0026175500242970303,0.002559852594262933,-238565777.0
2020-10-22,0.0026549999602138,0.002688999986276,0.0026239999569952,0.0026269999798387,44976453.0,0.0026120000053196602,0.002621150016784605,0.002619973246491132,0.0026294054844282874,52.563576182439995,-1.8102504287704352e-05,-2.4880020756964438e-05,6.777516469260086e-06,6.294284374774289e-05,0.0026787600322309988,0.002621150016784605,0.0025635400013382112,-193589324.0
2020-10-23,0.0026469998992979,0.002691000001505,0.0026370000559836,0.0026489999145269,46856082.0,0.00261319999117399,0.002623550011776325,0.0026248871833650894,0.002631081142987298,51.116315221313556,-1.4667365524907976e-05,-2.2837489710553147e-05,8.17012418564517e-06,6.23040653030041e-05,0.0026812682290705014,0.002623550011776325,0.0025658317944821482,-240445406.0
