Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,EMA_10,EMA_20,RSI_14,MACD,MACD_signal,MACD_hist,ATR_14,BB_upper,BB_middle,BB_lower,OBV,news_avg_polarity,news_avg_subjectivity,news_avg_compound,news_avg_positive,news_avg_negative,news_news_count
2020-10-14,379.4840393066406,387.2961730957031,374.1750183105469,381.9714660644531,13918846567.0,364.7453643798828,359.29820556640624,369.7054123754218,364.4901549508035,59.0283009666098,4.036998655146476,-0.4460651522115064,4.483063807357983,15.703806228600325,385.2719586950956,359.29820556640624,333.32445243771684,139176048796.0,0,0,0,0,0,0
2020-10-15,377.44183349609375,381.2087707519531,371.3541259765625,379.1922302246094,14964182545.0,367.0938690185547,360.5611343383789,371.11203439736215,365.7236481455931,57.66708343168014,4.4973669832449445,0.5426212748797838,3.9547457083651607,15.286008981942487,387.4678183877864,360.5611343383789,333.6544502889714,124211866251.0,0,0,0,0,0,0
2020-10-16,366.22900390625,380.0215148925781,362.597412109375,377.8684997558594,14670784817.0,369.6351837158203,361.09817962646486,370.2242106717054,365.77177726565566,50.74746702423817,3.912331637884506,1.2165633474807285,2.6957682904037776,15.438729967746818,388.0071704252978,361.09817962646486,334.1891888276319,109541081434.0,0,0,0,0,0,0
2020-10-17,368.8559265136719,369.7681274414063,364.489013671875,366.0157165527344,10951115359.0,372.3399108886719,361.6690505981445,369.97543173388107,366.0655057654668,52.19472707477492,3.618940716181157,1.6970388212208145,1.9219018949603428,14.71304309644571,388.72728590406,361.6690505981445,334.61081529222906,120492196793.0,0,0,0,0,0,0
2020-10-18,378.2136840820313,378.59765625,368.129150390625,368.7275390625,11047103109.0,375.0846649169922,362.8217636108399,371.4732957971811,367.2224751289491,57.03772686872189,4.094322327522889,2.176495522481229,1.9178268050416596,14.409861865226375,390.6264941435744,362.8217636108399,335.0170330781053,131539299902.0,0,0,0,0,0,0
2020-10-19,379.93560791015625,383.3176574707031,373.7022705078125,378.4696350097656,12811242092.0,376.51917724609376,363.8306747436524,373.0118979995402,368.43324967954027,57.8832401436551,4.557474808994016,2.652691379783787,1.9047834292102288,14.067399372202392,392.5661942917602,363.8306747436524,335.0951551955445,144350541994.0,0,0,0,0,0,0
2020-10-20,369.1369018554688,380.7610168457031,367.60107421875,379.7196960449219,13741586582.0,376.3361083984376,364.2906265258789,372.3073532460727,368.50026417248586,51.09228347902065,4.006971286593284,2.9235473611456864,1.083423925447598,14.002581033256018,393.0566529930459,364.2906265258789,335.52460005871194,130608955412.0,0,0,0,0,0,0
2020-10-21,392.1899719238281,400.6272583007813,368.72796630859375,369.0594177246094,20241324322.0,378.0408996582032,366.2398300170898,375.9223748238464,370.7564268154708,61.48162111137196,5.368992962113168,3.4126364813391827,1.9563564807739853,15.280917530322556,396.9544384846367,366.2398300170898,335.525221549543,150850279734.0,0,0,0,0,0,0
2020-10-22,413.7729797363281,420.14166259765625,391.27630615234375,391.4886169433594,15772846485.0,380.6450714111329,369.6165328979493,382.8043029897521,374.853241379362,68.27621304987645,8.096640277410984,4.349437240553543,3.747203036857441,16.25123459567898,405.2487021419082,369.6165328979493,333.9843636539903,166623126219.0,0,0,0,0,0,0
2020-10-23,409.7666931152344,418.9599304199219,403.08203125,414.0513305664063,14256222052.0,383.5026641845704,372.7787628173828,387.70655573983976,378.17833202087365,65.9506444517837,9.82182667401105,5.443915127245045,4.377911546766004,16.22456777955347,410.7970367258735,372.7787628173828,334.76048890889217,152366904167.0,0,0,0,0,0,0
