Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,EMA_10,EMA_20,RSI_14,MACD,MACD_signal,MACD_hist,ATR_14,BB_upper,BB_middle,BB_lower,OBV,news_avg_polarity,news_avg_subjectivity,news_avg_compound,news_avg_positive,news_avg_negative,news_news_count
2020-10-14,11429.5068359375,11539.9775390625,11307.8310546875,11429.0478515625,24103426719.0,11113.81708984375,10905.5001953125,11190.604394242788,10999.522801595464,66.32453431206525,209.7886325322179,130.64994643897023,79.13868609324766,269.58558651141715,11545.813562372632,10905.5001953125,10265.186828252366,247346430855.0,0,0,0,0,0,0
2020-10-15,11495.349609375,11569.9140625,11303.603515625,11426.6025390625,24487233058.0,11184.01806640625,10945.6318359375,11246.012615175918,11046.744402336371,67.68831958453578,222.6097760935536,149.04191236988692,73.56786372366668,269.3516551088159,11626.871973512145,10945.6318359375,10264.391698362855,271833663913.0,0,0,0,0,0,0
2020-10-16,11322.123046875,11540.0615234375,11223.0126953125,11502.828125,25635480772.0,11255.78974609375,10974.201806640624,11259.85087548484,11072.970939911478,60.72104858120585,216.29932488270788,162.49339487245112,53.80593001025676,272.7585960385433,11668.157451471305,10974.201806640624,10280.246161809948,246198183141.0,0,0,0,0,0,0
2020-10-17,11358.1015625,11386.26171875,11285.345703125,11322.123046875,19130430174.0,11324.70302734375,11003.343408203124,11277.714636760324,11100.12623730086,61.60501727603847,211.7603706234113,172.34679002264318,39.413580600768114,260.4841260090045,11710.265256569131,11003.343408203124,10296.42155983712,265328613315.0,0,0,0,0,0,0
2020-10-18,11483.359375,11483.359375,11347.578125,11355.982421875,18283314340.0,11381.47041015625,11042.028759765624,11315.10458916754,11136.624631367446,64.59258326576744,215.78306249292652,181.03404451669985,34.749017976226696,251.57677772264705,11764.928788402516,11042.028759765624,10319.128731128732,283611927655.0,0,0,0,0,0,0
2020-10-19,11742.037109375,11799.0927734375,11408.2900390625,11495.0380859375,23860769928.0,11449.2283203125,11086.898583984375,11392.728683750713,11194.28296260626,69.81604158040152,237.1109387796641,192.2494233692927,44.86151541037143,261.52148891210084,11864.549643044187,11086.898583984375,10309.247524924562,307472697583.0,0,0,0,0,0,0
2020-10-20,11916.3349609375,11999.91796875,11681.48046875,11745.974609375,30915821592.0,11511.22568359375,11143.490771484376,11487.9298250574,11263.049819590187,72.73475201970352,265.0227965217855,206.80409799979128,58.21869852199421,265.5869182755222,11986.837297973168,11143.490771484376,10300.144244995585,338388519175.0,0,0,0,0,0,0
2020-10-21,12823.689453125,13184.56640625,11900.9287109375,11913.0771484375,43414712626.0,11655.17646484375,11253.70263671875,11730.79521197878,11411.682165641125,82.31947574451199,356.2524132575272,236.6937610513385,119.55865220618873,338.30483092102065,12336.447744791449,11253.70263671875,10170.957528646051,381803231801.0,0,0,0,0,0,0
2020-10-22,12965.8916015625,13161.59375,12717.09375,12801.6357421875,34729759598.0,11796.229296875,11373.198486328123,11955.358191903091,11559.702111919349,83.30973137669315,435.0125132733392,276.35751149573866,158.65500177760055,345.89020014094774,12641.928201916508,11373.198486328123,10104.468770739742,416532991399.0,0,0,0,0,0,0
2020-10-23,12931.5390625,13015.9619140625,12752.6474609375,12971.548828125,28974975003.0,11946.79326171875,11492.308984375,12132.845622920711,11690.353250069886,82.1132585567895,489.0213632947198,318.8902818555349,170.13108143918487,339.99193249695145,12871.750453185836,11492.308984375,10112.867515564163,387558016396.0,0,0,0,0,0,0
2020-10-24,13108.0625,13145.06640625,12885.7470703125,12931.57421875,24542317940.0,12114.648828125,11614.232958984376,12310.157782389671,11825.373178634658,83.43016101579985,539.8447380887374,363.0811731021754,176.76356498656196,334.2296041712763,13107.602712824852,11614.232958984376,10120.863205143898,412100334336.0,0,0,0,0,0,0
2020-10-25,13031.173828125,13329.18359375,12910.0615234375,13108.0634765625,24406920575.0,12268.23125,11726.124658203124,12441.251608887003,11940.211335728976,80.64503604953288,567.377975420648,403.94053356586994,163.43744185477806,340.29335175279226,13290.364216669055,11726.124658203124,10161.885099737196,387693413761.0,0,0,0,0,0,0
2020-10-26,13075.248046875,13225.2978515625,12822.3828125,13031.201171875,29461458313.0,12443.54375,11849.666748046877,12556.523688521183,12048.310070123836,81.03584283659603,585.9996463311691,440.3523561189298,145.64729021223928,344.7663294177714,13430.227139341616,11849.666748046877,10269.106356752134,417154872074.0,0,0,0,0,0,0
2020-10-27,13654.21875,13759.6689453125,13060.837890625,13075.2421875,33749878156.0,12673.15546875,11998.929248046876,12756.10460879006,12201.253753921566,85.24930322148899,640.0969130051526,480.3012674961743,159.79564550897828,370.0566669370377,13666.72000468783,11998.929248046876,10331.138491405922,450904750230.0,0,0,0,0,0,0
